id,user_response,latency,hero,for_hero,version,userIP,sessionID,item,iorder,itemn
491,2,1.917,Jill Valentine from Resident Evil,0,0.1,75.118.63.16,2307,0,0,0
492,-2,2.879,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,91.10.85.97,2305,0,0,0
493,2,10.761,Robert Neville (Will Smith) from I am Legend,0,0.1,72.174.37.9,2306,0,0,0
494,2,1.577,Jill Valentine from Resident Evil,0,0.1,75.118.63.16,2307,0,0,0
495,-1,1.703,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,91.10.85.97,2305,0,0,0
496,-1,2.841,Jill Valentine from Resident Evil,0,0.1,75.118.63.16,2307,0,0,0
497,-1,4.37,Robert Neville (Will Smith) from I am Legend,0,0.1,72.174.37.9,2306,0,0,0
498,1,3.013,Jill Valentine from Resident Evil,0,0.1,75.118.63.16,2307,0,0,0
499,-1,16.397,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,67.208.226.181,2303,0,0,0
500,-1,3.1,Jill Valentine from Resident Evil,0,0.1,75.118.63.16,2307,0,0,0
501,-1,5.308,Robert Neville (Will Smith) from I am Legend,0,0.1,72.174.37.9,2306,0,0,0
502,1,3.548,Jill Valentine from Resident Evil,0,0.1,75.118.63.16,2307,0,0,0
503,1,1.524,Jill Valentine from Resident Evil,0,0.1,75.118.63.16,2307,0,0,0
504,-2,4.487,Robert Neville (Will Smith) from I am Legend,0,0.1,72.174.37.9,2306,0,0,0
505,1,2.902,Jill Valentine from Resident Evil,0,0.1,75.118.63.16,2307,0,0,0
506,-1,11.633,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,67.208.226.181,2303,0,0,0
507,1,5.883,Robert Neville (Will Smith) from I am Legend,0,0.1,72.174.37.9,2306,0,0,0
508,-2,3.529,Jill Valentine from Resident Evil,0,0.1,75.118.63.16,2307,0,0,0
509,2,4.713,Jill Valentine from Resident Evil,0,0.1,75.118.63.16,2307,0,0,0
510,-1,7.878,Robert Neville (Will Smith) from I am Legend,0,0.1,72.174.37.9,2306,0,0,0
511,2,3.478,Jill Valentine from Resident Evil,0,0.1,75.118.63.16,2307,0,0,0
512,2,10.652,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,67.208.226.181,2303,0,0,0
513,2,1.889,Robert Neville (Will Smith) from I am Legend,0,0.1,72.174.37.9,2306,0,0,0
514,-2,3.665,Jill Valentine from Resident Evil,1,0.1,75.118.63.16,2307,0,0,0
515,-2,4.402,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,67.208.226.181,2303,0,0,0
516,1,4.375,Robert Neville (Will Smith) from I am Legend,0,0.1,72.174.37.9,2306,0,0,0
517,1,4.026,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,67.208.226.181,2303,0,0,0
518,1,3.743,Robert Neville (Will Smith) from I am Legend,0,0.1,72.174.37.9,2306,0,0,0
519,-2,8.196,Jill Valentine from Resident Evil,1,0.1,75.118.63.16,2307,0,0,0
520,1,3.75,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,67.208.226.181,2303,0,0,0
521,-2,2.818,Robert Neville (Will Smith) from I am Legend,0,0.1,72.174.37.9,2306,0,0,0
522,2,2.914,Jill Valentine from Resident Evil,1,0.1,75.118.63.16,2307,0,0,0
523,-1,5.356,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,67.208.226.181,2303,0,0,0
524,-1,3.189,Jill Valentine from Resident Evil,1,0.1,75.118.63.16,2307,0,0,0
525,2,1.927,Jill Valentine from Resident Evil,1,0.1,75.118.63.16,2307,0,0,0
526,-1,10.276,Robert Neville (Will Smith) from I am Legend,0,0.1,72.174.37.9,2306,0,0,0
527,1,2.013,Robert Neville (Will Smith) from I am Legend,0,0.1,72.174.37.9,2306,0,0,0
528,-1,4.681,Robert Neville (Will Smith) from I am Legend,0,0.1,72.174.37.9,2306,0,0,0
529,-2,2.379,Robert Neville (Will Smith) from I am Legend,0,0.1,72.174.37.9,2306,0,0,0
530,2,5.154,Robert Neville (Will Smith) from I am Legend,0,0.1,72.174.37.9,2306,0,0,0
531,2,9.838,Robert Neville (Will Smith) from I am Legend,1,0.1,72.174.37.9,2306,0,0,0
532,1,8.992,Robert Neville (Will Smith) from I am Legend,1,0.1,72.174.37.9,2306,0,0,0
533,-1,5.681,Robert Neville (Will Smith) from I am Legend,1,0.1,72.174.37.9,2306,0,0,0
534,1,7.394,Robert Neville (Will Smith) from I am Legend,1,0.1,72.174.37.9,2306,0,0,0
535,2,3.13,Robert Neville (Will Smith) from I am Legend,1,0.1,72.174.37.9,2306,0,0,0
536,1,12.335,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,12.129.118.171,2309,0,0,0
537,2,3.279,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,12.129.118.171,2309,0,0,0
538,-2,3.139,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,12.129.118.171,2309,0,0,0
539,-1,5.543,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,12.129.118.171,2309,0,0,0
540,-2,2.295,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,12.129.118.171,2309,0,0,0
541,2,2.03,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,12.129.118.171,2309,0,0,0
542,2,2.451,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,12.129.118.171,2309,0,0,0
543,2,1.187,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,12.129.118.171,2309,0,0,0
544,1,3.81,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,12.129.118.171,2309,0,0,0
545,2,1.952,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,12.129.118.171,2309,0,0,0
546,-1,3.56,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,12.129.118.171,2309,0,0,0
547,2,1.889,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,12.129.118.171,2309,0,0,0
548,1,7.401,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,12.129.118.171,2309,0,0,0
549,-2,1.811,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,12.129.118.171,2309,0,0,0
550,2,3.669,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,12.129.118.171,2309,0,0,0
551,2,7.339,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,12.129.118.171,2309,0,0,0
552,-2,2.982,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,12.129.118.171,2309,0,0,0
553,2,3.326,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,12.129.118.171,2309,0,0,0
554,2,3.435,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,12.129.118.171,2309,0,0,0
555,-2,3.638,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,12.129.118.171,2309,0,0,0
556,1,9.448,"Daryl, The Walking Dead",0,0.1,71.191.9.66,2310,0,0,0
557,1,6.499,"Daryl, The Walking Dead",0,0.1,71.191.9.66,2310,0,0,0
558,1,4.462,"Daryl, The Walking Dead",0,0.1,71.191.9.66,2310,0,0,0
559,1,3.798,"Daryl, The Walking Dead",0,0.1,71.191.9.66,2310,0,0,0
560,2,1.53,"Daryl, The Walking Dead",0,0.1,71.191.9.66,2310,0,0,0
561,1,4.025,"Daryl, The Walking Dead",0,0.1,71.191.9.66,2310,0,0,0
562,-1,3.497,"Daryl, The Walking Dead",0,0.1,71.191.9.66,2310,0,0,0
563,-1,3.899,"Daryl, The Walking Dead",0,0.1,71.191.9.66,2310,0,0,0
564,-2,2.118,"Daryl, The Walking Dead",0,0.1,71.191.9.66,2310,0,0,0
565,1,3.226,"Daryl, The Walking Dead",0,0.1,71.191.9.66,2310,0,0,0
566,-1,5.125,"Daryl, The Walking Dead",0,0.1,71.191.9.66,2310,0,0,0
567,-1,2.814,"Daryl, The Walking Dead",0,0.1,71.191.9.66,2310,0,0,0
568,2,3.823,"Daryl, The Walking Dead",0,0.1,71.191.9.66,2310,0,0,0
569,1,2.772,"Daryl, The Walking Dead",0,0.1,71.191.9.66,2310,0,0,0
570,1,3.205,"Daryl, The Walking Dead",0,0.1,71.191.9.66,2310,0,0,0
571,2,14.307,"Daryl, The Walking Dead",1,0.1,71.191.9.66,2310,0,0,0
572,2,4.167,"Daryl, The Walking Dead",1,0.1,71.191.9.66,2310,0,0,0
573,2,3.443,"Daryl, The Walking Dead",1,0.1,71.191.9.66,2310,0,0,0
574,2,7.468,"Daryl, The Walking Dead",1,0.1,71.191.9.66,2310,0,0,0
575,2,6.779,"Daryl, The Walking Dead",1,0.1,71.191.9.66,2310,0,0,0
576,-2,7.842,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,108.28.163.103,2313,0,0,0
577,1,5.451,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,108.28.163.103,2313,0,0,0
578,2,2.406,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,108.28.163.103,2313,0,0,0
579,1,3.952,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,108.28.163.103,2313,0,0,0
580,2,7.053,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,108.28.163.103,2313,0,0,0
581,-1,4.679,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,108.28.163.103,2313,0,0,0
582,-2,4.346,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,108.28.163.103,2313,0,0,0
583,1,6.235,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,108.28.163.103,2313,0,0,0
584,2,2.386,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,108.28.163.103,2313,0,0,0
585,2,2.329,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,108.28.163.103,2313,0,0,0
586,2,2.861,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,108.28.163.103,2313,0,0,0
587,-1,5.051,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,108.28.163.103,2313,0,0,0
588,-1,3.349,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,108.28.163.103,2313,0,0,0
589,-1,3.137,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,108.28.163.103,2313,0,0,0
590,1,6.922,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,108.28.163.103,2313,0,0,0
591,2,3.276,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,108.28.163.103,2313,0,0,0
592,1,2.795,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,108.28.163.103,2313,0,0,0
593,1,1.674,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,108.28.163.103,2313,0,0,0
594,1,1.933,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,108.28.163.103,2313,0,0,0
595,-1,2.33,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,108.28.163.103,2313,0,0,0
596,1,6.176,[,0,0.1,121.73.152.56,2311,0,0,0
597,-2,3.666,[,0,0.1,121.73.152.56,2311,0,0,0
598,-1,24.694,[,0,0.1,121.73.152.56,2311,0,0,0
599,-2,7.507,[,0,0.1,121.73.152.56,2311,0,0,0
600,-1,3.197,[,0,0.1,121.73.152.56,2311,0,0,0
601,-1,5.593,[,0,0.1,121.73.152.56,2311,0,0,0
602,-1,3.308,[,0,0.1,121.73.152.56,2311,0,0,0
603,1,3.275,[,0,0.1,121.73.152.56,2311,0,0,0
604,2,3.17,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,108.28.163.103,2314,0,0,0
605,2,2.605,[,0,0.1,121.73.152.56,2311,0,0,0
606,-2,2.255,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,108.28.163.103,2314,0,0,0
607,2,2.27,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,108.28.163.103,2314,0,0,0
608,-2,4.154,[,0,0.1,121.73.152.56,2311,0,0,0
609,2,1.889,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,108.28.163.103,2314,0,0,0
610,1,2.44,[,0,0.1,121.73.152.56,2311,0,0,0
611,-2,2.596,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,108.28.163.103,2314,0,0,0
612,2,2.188,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,108.28.163.103,2314,0,0,0
613,-2,2.693,[,0,0.1,121.73.152.56,2311,0,0,0
614,-2,2.081,[,0,0.1,121.73.152.56,2311,0,0,0
615,1,4.452,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,108.28.163.103,2314,0,0,0
616,-2,2.574,[,0,0.1,121.73.152.56,2311,0,0,0
617,1,3.067,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,108.28.163.103,2314,0,0,0
618,1,4.204,[,0,0.1,121.73.152.56,2311,0,0,0
619,-1,4.199,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,108.28.163.103,2314,0,0,0
620,2,1.865,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,108.28.163.103,2314,0,0,0
621,-2,1.813,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,108.28.163.103,2314,0,0,0
622,1,6.1,Jill Valentine from Resident Evil,0,0.1,208.115.94.229,2315,0,0,0
623,2,1.673,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,108.28.163.103,2314,0,0,0
624,1,7.779,[,1,0.1,121.73.152.56,2311,0,0,0
625,-1,1.812,Jill Valentine from Resident Evil,0,0.1,208.115.94.229,2315,0,0,0
626,1,4.661,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,108.28.163.103,2314,0,0,0
627,-1,2.481,Jill Valentine from Resident Evil,0,0.1,208.115.94.229,2315,0,0,0
628,1,3.505,[,1,0.1,121.73.152.56,2311,0,0,0
629,1,2.124,Jill Valentine from Resident Evil,0,0.1,208.115.94.229,2315,0,0,0
630,2,2.522,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,108.28.163.103,2314,0,0,0
631,2,1.363,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,108.28.163.103,2314,0,0,0
632,-2,2.349,Jill Valentine from Resident Evil,0,0.1,208.115.94.229,2315,0,0,0
633,2,2.498,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,108.28.163.103,2314,0,0,0
634,-2,4.032,Jill Valentine from Resident Evil,0,0.1,208.115.94.229,2315,0,0,0
635,-2,9.493,[,1,0.1,121.73.152.56,2311,0,0,0
636,-2,3.035,Jill Valentine from Resident Evil,0,0.1,208.115.94.229,2315,0,0,0
637,-2,6.619,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,108.28.163.103,2314,0,0,0
638,-2,3.147,[,1,0.1,121.73.152.56,2311,0,0,0
639,-2,2.121,[,1,0.1,121.73.152.56,2311,0,0,0
640,1,5.467,Jill Valentine from Resident Evil,0,0.1,208.115.94.229,2315,0,0,0
641,2,5.998,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,108.28.163.103,2314,0,0,0
642,-1,1.827,Jill Valentine from Resident Evil,0,0.1,208.115.94.229,2315,0,0,0
643,2,2.155,Jill Valentine from Resident Evil,0,0.1,208.115.94.229,2315,0,0,0
644,1,6.361,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,108.28.163.103,2314,0,0,0
645,-1,2.521,Jill Valentine from Resident Evil,0,0.1,208.115.94.229,2315,0,0,0
646,2,3.412,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),1,0.1,108.28.163.103,2314,0,0,0
647,1,3.785,Jill Valentine from Resident Evil,0,0.1,208.115.94.229,2315,0,0,0
648,1,1.893,Jill Valentine from Resident Evil,0,0.1,208.115.94.229,2315,0,0,0
649,-2,1.871,Jill Valentine from Resident Evil,0,0.1,208.115.94.229,2315,0,0,0
650,-1,5.019,Jill Valentine from Resident Evil,0,0.1,208.115.94.229,2315,0,0,0
651,-1,4.413,Jill Valentine from Resident Evil,1,0.1,208.115.94.229,2315,0,0,0
652,-1,2.632,Jill Valentine from Resident Evil,1,0.1,208.115.94.229,2315,0,0,0
653,-1,2.211,Jill Valentine from Resident Evil,1,0.1,208.115.94.229,2315,0,0,0
654,-1,1.625,Jill Valentine from Resident Evil,1,0.1,208.115.94.229,2315,0,0,0
655,-1,1.097,Jill Valentine from Resident Evil,1,0.1,208.115.94.229,2315,0,0,0
656,-2,13.509,Robert Neville (Will Smith) from I am Legend,0,0.1,35.13.68.117,2316,0,0,0
657,1,5.047,Robert Neville (Will Smith) from I am Legend,0,0.1,35.13.68.117,2316,0,0,0
658,-1,2.81,Robert Neville (Will Smith) from I am Legend,0,0.1,35.13.68.117,2316,0,0,0
659,-2,3.339,Robert Neville (Will Smith) from I am Legend,0,0.1,35.13.68.117,2316,0,0,0
660,1,4.035,Robert Neville (Will Smith) from I am Legend,0,0.1,35.13.68.117,2316,0,0,0
661,-1,4.35,Robert Neville (Will Smith) from I am Legend,0,0.1,35.13.68.117,2316,0,0,0
662,-2,5.298,Robert Neville (Will Smith) from I am Legend,0,0.1,35.13.68.117,2316,0,0,0
663,2,3.859,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,35.8.218.247,2317,0,0,0
664,1,2.835,Robert Neville (Will Smith) from I am Legend,0,0.1,35.13.68.117,2316,0,0,0
665,-1,2.59,Robert Neville (Will Smith) from I am Legend,0,0.1,35.13.68.117,2316,0,0,0
666,-2,4.305,Robert Neville (Will Smith) from I am Legend,0,0.1,35.13.68.117,2316,0,0,0
667,1,3.699,Robert Neville (Will Smith) from I am Legend,0,0.1,35.13.68.117,2316,0,0,0
668,-2,17.359,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,35.8.218.247,2317,0,0,0
669,-1,4.287,Robert Neville (Will Smith) from I am Legend,0,0.1,35.13.68.117,2316,0,0,0
670,1,2.841,Robert Neville (Will Smith) from I am Legend,0,0.1,35.13.68.117,2316,0,0,0
671,-1,6.516,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,35.8.218.247,2317,0,0,0
672,-2,3.447,Robert Neville (Will Smith) from I am Legend,0,0.1,35.13.68.117,2316,0,0,0
673,-1,4.625,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,35.8.218.247,2317,0,0,0
674,-1,3.689,Robert Neville (Will Smith) from I am Legend,0,0.1,35.13.68.117,2316,0,0,0
675,-1,2.766,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,35.8.218.247,2317,0,0,0
676,2,2.891,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,35.8.218.247,2317,0,0,0
677,2,8.141,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,35.8.218.247,2317,0,0,0
678,1,13.418,Robert Neville (Will Smith) from I am Legend,1,0.1,35.13.68.117,2316,0,0,0
679,-2,4.175,Robert Neville (Will Smith) from I am Legend,1,0.1,35.13.68.117,2316,0,0,0
680,1,5.735,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,35.8.218.247,2317,0,0,0
681,-1,6.838,Robert Neville (Will Smith) from I am Legend,1,0.1,35.13.68.117,2316,0,0,0
682,1,6.165,Robert Neville (Will Smith) from I am Legend,1,0.1,35.13.68.117,2316,0,0,0
683,1,2.474,Robert Neville (Will Smith) from I am Legend,1,0.1,35.13.68.117,2316,0,0,0
684,-1,17.11,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,35.8.218.247,2317,0,0,0
685,1,14.5,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,35.8.218.247,2317,0,0,0
686,-1,5.781,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,35.8.218.247,2317,0,0,0
687,-1,35.578,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,35.8.218.247,2317,0,0,0
688,2,9.172,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,35.8.218.247,2317,0,0,0
689,-1,8.234,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,35.8.218.247,2317,0,0,0
690,-1,4.391,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,35.8.218.247,2317,0,0,0
691,-2,7.469,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,35.8.218.247,2317,0,0,0
692,-1,5.812,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,35.8.218.247,2317,0,0,0
693,-2,3.312,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,35.8.218.247,2317,0,0,0
694,2,7.437,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,35.8.218.247,2317,0,0,0
695,-1,3.157,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,35.8.218.247,2317,0,0,0
696,1,6.254,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,64.111.92.156,2319,0,0,0
697,1,3.527,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,64.111.92.156,2319,0,0,0
698,-1,2.759,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,64.111.92.156,2319,0,0,0
699,-2,1.872,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,64.111.92.156,2319,0,0,0
700,1,3.377,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,64.111.92.156,2319,0,0,0
701,-2,1.909,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,64.111.92.156,2319,0,0,0
702,-2,3.846,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,64.111.92.156,2319,0,0,0
703,-1,1.977,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,64.111.92.156,2319,0,0,0
704,1,1.978,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,64.111.92.156,2319,0,0,0
705,1,3.806,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,64.111.92.156,2319,0,0,0
706,-1,2.41,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,64.111.92.156,2319,0,0,0
707,-1,1.889,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,64.111.92.156,2319,0,0,0
708,1,2.603,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,64.111.92.156,2319,0,0,0
709,2,2.762,Robert Neville (Will Smith) from I am Legend,0,0.1,69.105.180.82,2320,0,0,0
710,-1,4.745,Robert Neville (Will Smith) from I am Legend,0,0.1,69.105.180.82,2320,0,0,0
711,-1,2.978,Robert Neville (Will Smith) from I am Legend,0,0.1,69.105.180.82,2320,0,0,0
712,2,4.819,Robert Neville (Will Smith) from I am Legend,0,0.1,69.105.180.82,2320,0,0,0
713,-1,4.639,Robert Neville (Will Smith) from I am Legend,0,0.1,69.105.180.82,2320,0,0,0
714,-2,10.982,Robert Neville (Will Smith) from I am Legend,0,0.1,69.105.180.82,2320,0,0,0
715,-2,8.479,Robert Neville (Will Smith) from I am Legend,0,0.1,69.105.180.82,2320,0,0,0
716,2,4.483,Robert Neville (Will Smith) from I am Legend,0,0.1,69.105.180.82,2320,0,0,0
717,-1,5.754,Robert Neville (Will Smith) from I am Legend,0,0.1,69.105.180.82,2320,0,0,0
718,2,8.579,Robert Neville (Will Smith) from I am Legend,0,0.1,69.105.180.82,2320,0,0,0
719,-1,6.359,Robert Neville (Will Smith) from I am Legend,0,0.1,69.105.180.82,2320,0,0,0
720,2,2.049,Robert Neville (Will Smith) from I am Legend,0,0.1,69.105.180.82,2320,0,0,0
721,-1,4.265,Robert Neville (Will Smith) from I am Legend,0,0.1,69.105.180.82,2320,0,0,0
722,-1,2.582,Robert Neville (Will Smith) from I am Legend,0,0.1,69.105.180.82,2320,0,0,0
723,2,6.868,Robert Neville (Will Smith) from I am Legend,0,0.1,69.105.180.82,2320,0,0,0
724,1,101.783,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,64.111.92.156,2319,0,0,0
725,1,2.205,Rick Grimes (Andrew Lincoln) from the Walking Dead,0,0.1,64.111.92.156,2319,0,0,0
726,-1,3.752,Robert Neville (Will Smith) from I am Legend,1,0.1,69.105.180.82,2320,0,0,0
727,-1,3.408,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,64.111.92.156,2319,0,0,0
728,2,2.371,Robert Neville (Will Smith) from I am Legend,1,0.1,69.105.180.82,2320,0,0,0
729,-1,3.131,Robert Neville (Will Smith) from I am Legend,1,0.1,69.105.180.82,2320,0,0,0
730,-1,5.457,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,64.111.92.156,2319,0,0,0
731,-1,3.135,Robert Neville (Will Smith) from I am Legend,1,0.1,69.105.180.82,2320,0,0,0
732,-1,3.155,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,64.111.92.156,2319,0,0,0
733,2,2.174,Robert Neville (Will Smith) from I am Legend,1,0.1,69.105.180.82,2320,0,0,0
734,-2,2.411,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,64.111.92.156,2319,0,0,0
735,-1,4.286,Rick Grimes (Andrew Lincoln) from the Walking Dead,1,0.1,64.111.92.156,2319,0,0,0
736,1,2.536,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,128.120.136.218,2322,0,0,0
737,1,2.125,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,128.120.136.218,2322,0,0,0
738,1,1.169,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,128.120.136.218,2322,0,0,0
739,1,2.131,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,128.120.136.218,2322,0,0,0
740,-1,6.256,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,128.120.136.218,2322,0,0,0
741,1,2.695,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,128.120.136.218,2322,0,0,0
742,2,1.96,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,128.120.136.218,2322,0,0,0
743,-2,3.77,Ashley &#39;Ash&#39; J. Williams (Bruce Campbell) from the Evil Dead (1981),0,0.1,128.120.136.218,2322,0,0,0
